calories,protein,fat,sodium,cakeweek,wasteless,rating
88.0,2.0,0.0,0.0,0.0,0.0,0.0
1923.0,28.0,111.0,1073.0,0.0,0.0,4.375
823.0,24.0,37.0,370.0,0.0,0.0,4.375
732.0,42.0,33.0,802.0,0.0,0.0,4.375
1386.0,105.0,98.0,578.0,0.0,0.0,3.75
349.0,7.0,17.0,44.0,0.0,0.0,3.125
87.0,7.0,3.0,133.0,0.0,0.0,4.375
464.0,21.0,29.0,734.0,0.0,0.0,4.375
754.0,16.0,73.0,957.0,0.0,0.0,5.0
112.0,4.0,8.0,37.0,0.0,0.0,3.125
200.0,2.0,15.0,231.0,0.0,0.0,5.0
388.0,43.0,15.0,80.0,0.0,0.0,4.375
185.0,2.0,11.0,57.0,0.0,0.0,4.375
453.0,13.0,35.0,621.0,0.0,0.0,4.375
171.0,2.0,7.0,1176.0,0.0,0.0,4.375
357.0,3.0,22.0,19.0,0.0,0.0,5.0
291.0,2.0,18.0,105.0,0.0,0.0,4.375
341.0,2.0,0.0,13.0,0.0,0.0,0.0
640.0,45.0,37.0,1582.0,0.0,0.0,4.375
935.0,75.0,36.0,1991.0,0.0,0.0,4.375
197.0,13.0,9.0,567.0,0.0,0.0,4.375
928.0,6.0,53.0,853.0,0.0,0.0,4.375
1327.0,73.0,107.0,1896.0,0.0,0.0,3.75
961.0,69.0,69.0,984.0,0.0,0.0,3.75
557.0,31.0,27.0,823.0,0.0,0.0,4.375
540.0,31.0,41.0,1062.0,0.0,0.0,5.0
91.0,4.0,5.0,407.0,0.0,0.0,3.75
159.0,2.0,8.0,73.0,0.0,0.0,3.75
632.0,8.0,37.0,73.0,0.0,0.0,2.5
830.0,56.0,58.0,2373.0,0.0,0.0,4.375
184.0,0.0,20.0,137.0,0.0,0.0,4.375
177.0,0.0,0.0,3.0,0.0,0.0,0.0
254.0,1.0,11.0,415.0,0.0,0.0,3.75
252.0,1.0,1.0,10.0,0.0,0.0,3.75
292.0,4.0,30.0,388.0,0.0,0.0,0.0
804.0,33.0,54.0,323.0,0.0,0.0,4.375
522.0,25.0,27.0,1201.0,0.0,0.0,4.375
195.0,8.0,11.0,237.0,0.0,0.0,3.75
660.0,24.0,56.0,1230.0,0.0,0.0,4.375
242.0,31.0,8.0,1609.0,0.0,0.0,4.375
49.0,2.0,1.0,117.0,0.0,0.0,0.0
663.0,13.0,49.0,109.0,0.0,0.0,3.125
326.0,39.0,16.0,901.0,0.0,0.0,4.375
4157.0,37.0,200.0,1634.0,0.0,0.0,0.0
449.0,28.0,14.0,296.0,0.0,0.0,3.125
321.0,2.0,0.0,3.0,0.0,0.0,4.375
1095.0,64.0,56.0,663.0,0.0,0.0,4.375
342.0,6.0,29.0,333.0,0.0,0.0,4.375
538.0,23.0,31.0,844.0,0.0,0.0,4.375
251.0,4.0,9.0,35.0,0.0,0.0,0.0
187.0,3.0,1.0,37.0,0.0,0.0,5.0
272.0,4.0,15.0,79.0,0.0,0.0,4.375
420.0,14.0,16.0,168.0,0.0,0.0,1.875
338.0,41.0,11.0,3035.0,0.0,0.0,5.0
448.0,29.0,17.0,1919.0,0.0,0.0,3.75
271.0,25.0,14.0,68.0,0.0,0.0,3.125
277.0,5.0,10.0,44.0,0.0,0.0,3.125
419.0,32.0,29.0,82.0,0.0,0.0,3.125
404.0,21.0,29.0,408.0,0.0,0.0,4.375
659.0,11.0,28.0,295.0,0.0,0.0,4.375
90.0,2.0,0.0,881.0,0.0,0.0,4.375
161.0,2.0,12.0,43.0,0.0,0.0,2.5
91.0,13.0,4.0,1214.0,0.0,0.0,5.0
960.0,40.0,47.0,1010.0,0.0,0.0,3.75
1315.0,142.0,78.0,533.0,0.0,0.0,4.375
196.0,1.0,0.0,309.0,0.0,0.0,4.375
401.0,10.0,15.0,25.0,0.0,0.0,4.375
605.0,25.0,13.0,349.0,0.0,0.0,4.375
122.0,2.0,7.0,176.0,0.0,0.0,3.125
642.0,27.0,44.0,343.0,0.0,0.0,4.375
208.0,3.0,8.0,186.0,0.0,0.0,4.375
108.0,6.0,4.0,965.0,0.0,0.0,4.375
151.0,0.0,0.0,1.0,0.0,0.0,0.0
561.0,37.0,33.0,584.0,0.0,0.0,4.375
110.0,3.0,7.0,84.0,0.0,0.0,4.375
697.0,6.0,39.0,535.0,0.0,0.0,5.0
935.0,51.0,73.0,693.0,0.0,0.0,5.0
996.0,34.0,38.0,566.0,0.0,0.0,3.75
207.0,3.0,5.0,588.0,0.0,0.0,3.75
122.0,2.0,7.0,176.0,0.0,0.0,3.125
277.0,1.0,0.0,5.0,0.0,0.0,4.375
1378.0,93.0,106.0,1661.0,0.0,0.0,5.0
396.0,17.0,31.0,913.0,0.0,0.0,4.375
537.0,31.0,28.0,249.0,0.0,0.0,4.375
935.0,26.0,70.0,1302.0,0.0,0.0,3.125
1087.0,56.0,74.0,2577.0,0.0,0.0,4.375
575.0,7.0,37.0,221.0,0.0,0.0,4.375
44.0,1.0,1.0,75.0,0.0,0.0,5.0
535.0,50.0,28.0,177.0,0.0,0.0,4.375
258.0,5.0,14.0,109.0,0.0,0.0,3.75
259.0,24.0,16.0,373.0,0.0,0.0,0.0
9831.0,840.0,666.0,2624.0,0.0,0.0,4.375
114.0,1.0,12.0,131.0,0.0,0.0,0.0
326.0,1.0,0.0,4.0,0.0,0.0,4.375
430.0,22.0,27.0,684.0,0.0,0.0,4.375
465.0,36.0,34.0,674.0,0.0,0.0,4.375
243.0,2.0,20.0,176.0,0.0,0.0,5.0
273.0,19.0,10.0,629.0,0.0,0.0,2.5
258.0,4.0,15.0,160.0,0.0,0.0,3.75
317.0,0.0,0.0,3.0,0.0,0.0,4.375
3292.0,90.0,296.0,533.0,0.0,0.0,5.0
154.0,1.0,7.0,590.0,0.0,0.0,4.375
527.0,23.0,22.0,943.0,0.0,0.0,5.0
324.0,12.0,28.0,419.0,0.0,0.0,3.75
285.0,4.0,17.0,217.0,0.0,0.0,4.375
437.0,9.0,36.0,342.0,0.0,0.0,4.375
668.0,15.0,35.0,341.0,0.0,0.0,4.375
462.0,45.0,18.0,662.0,0.0,0.0,4.375
121.0,1.0,10.0,6.0,0.0,0.0,3.75
303.0,8.0,7.0,529.0,0.0,0.0,2.5
258.0,7.0,9.0,163.0,0.0,0.0,3.75
890.0,28.0,58.0,548.0,0.0,0.0,4.375
361.0,19.0,16.0,659.0,0.0,0.0,4.375
1441.0,36.0,57.0,1458.0,0.0,0.0,5.0
1782.0,30.0,16.0,1004.0,0.0,0.0,4.375
162.0,4.0,3.0,35.0,0.0,0.0,4.375
882.0,62.0,65.0,1629.0,0.0,0.0,4.375
2457.0,4.0,18.0,22.0,0.0,0.0,0.0
206.0,0.0,23.0,243.0,0.0,0.0,0.0
208.0,0.0,23.0,242.0,0.0,0.0,0.0
837.0,54.0,50.0,1490.0,0.0,0.0,4.375
223.0,2.0,19.0,4.0,0.0,0.0,1.25
53.0,1.0,2.0,4.0,0.0,0.0,3.75
13.0,0.0,0.0,1.0,0.0,0.0,4.375
41.0,0.0,0.0,1.0,0.0,0.0,4.375
300.0,3.0,16.0,216.0,0.0,0.0,4.375
392.0,4.0,15.0,137.0,0.0,0.0,4.375
225.0,1.0,22.0,23.0,0.0,0.0,0.0
64.0,5.0,5.0,102.0,0.0,0.0,3.75
901.0,22.0,88.0,109.0,0.0,0.0,4.375
767.0,5.0,4.0,293.0,0.0,0.0,4.375
1122.0,12.0,76.0,671.0,0.0,0.0,3.75
630.0,19.0,37.0,364.0,0.0,0.0,4.375
522.0,6.0,37.0,606.0,0.0,0.0,4.375
635.0,5.0,42.0,820.0,0.0,0.0,3.75
812.0,42.0,55.0,363.0,0.0,0.0,5.0
348.0,5.0,24.0,330.0,0.0,0.0,4.375
889.0,68.0,58.0,1322.0,0.0,0.0,4.375
234.0,20.0,13.0,61.0,0.0,0.0,4.375
266.0,6.0,19.0,228.0,0.0,0.0,4.375
331.0,16.0,19.0,898.0,0.0,0.0,3.125
16.0,1.0,0.0,2388.0,0.0,0.0,3.75
2161.0,26.0,205.0,297.0,0.0,0.0,5.0
868.0,24.0,54.0,856.0,0.0,0.0,3.75
172.0,0.0,0.0,10.0,0.0,0.0,2.5
778.0,25.0,56.0,633.0,0.0,0.0,4.375
258.0,7.0,22.0,249.0,0.0,0.0,3.75
2694.0,167.0,214.0,826.0,0.0,0.0,4.375
527.0,13.0,17.0,24.0,0.0,0.0,3.75
615.0,34.0,43.0,989.0,0.0,0.0,4.375
13.0,1.0,0.0,44.0,0.0,0.0,3.125
83.0,2.0,5.0,15.0,0.0,0.0,4.375
303.0,8.0,16.0,157.0,0.0,0.0,2.5
576.0,36.0,37.0,461.0,0.0,0.0,3.75
1253.0,102.0,78.0,3874.0,0.0,0.0,3.75
863.0,9.0,47.0,169.0,0.0,0.0,3.125
1072.0,79.0,78.0,883.0,0.0,0.0,4.375
284.0,6.0,10.0,283.0,0.0,0.0,5.0
46.0,1.0,1.0,4.0,0.0,0.0,4.375
258.0,26.0,9.0,407.0,0.0,0.0,4.375
122.0,1.0,12.0,142.0,0.0,0.0,5.0
62.0,3.0,3.0,854.0,0.0,0.0,4.375
200.0,3.0,13.0,360.0,0.0,0.0,4.375
183.0,9.0,11.0,295.0,0.0,0.0,4.375
87.0,5.0,4.0,59.0,0.0,0.0,4.375
818.0,58.0,24.0,499.0,0.0,0.0,4.375
93.0,17.0,2.0,121.0,0.0,0.0,0.0
535.0,6.0,29.0,166.0,0.0,0.0,4.375
656.0,9.0,38.0,151.0,0.0,0.0,3.75
439.0,6.0,34.0,402.0,0.0,0.0,3.75
379.0,6.0,15.0,271.0,0.0,0.0,4.375
202.0,0.0,22.0,174.0,0.0,0.0,5.0
51.0,1.0,1.0,66.0,0.0,0.0,3.75
355.0,19.0,9.0,138.0,0.0,0.0,3.125
320.0,9.0,12.0,136.0,0.0,0.0,4.375
91.0,2.0,5.0,459.0,0.0,0.0,3.75
783.0,9.0,34.0,516.0,0.0,0.0,3.125
153.0,2.0,6.0,63.0,0.0,0.0,4.375
808.0,12.0,60.0,827.0,0.0,0.0,0.0
491.0,8.0,40.0,724.0,0.0,0.0,4.375
303.0,19.0,17.0,687.0,0.0,0.0,4.375
140.0,4.0,13.0,968.0,0.0,0.0,5.0
177.0,0.0,0.0,7.0,0.0,0.0,4.375
247.0,3.0,9.0,230.0,0.0,0.0,4.375
384.0,0.0,0.0,2.0,0.0,0.0,2.5
57.0,5.0,0.0,3505.0,0.0,0.0,4.375
596.0,34.0,50.0,221.0,0.0,0.0,5.0
17.0,3.0,0.0,63.0,0.0,0.0,0.0
53.0,1.0,4.0,74.0,0.0,0.0,3.75
207.0,0.0,23.0,172.0,0.0,0.0,5.0
360.0,4.0,30.0,327.0,0.0,0.0,4.375
227.0,2.0,13.0,10.0,0.0,0.0,4.375
792.0,29.0,35.0,464.0,0.0,0.0,4.375
80.0,8.0,5.0,24.0,0.0,0.0,0.0
432.0,29.0,29.0,817.0,0.0,0.0,4.375
305.0,2.0,0.0,238.0,0.0,0.0,5.0
627.0,29.0,30.0,1418.0,0.0,0.0,3.75
67.0,1.0,2.0,74.0,0.0,0.0,3.125
344.0,2.0,31.0,56.0,0.0,0.0,4.375
66.0,2.0,3.0,266.0,0.0,0.0,3.75
282.0,1.0,1.0,17.0,0.0,0.0,3.125
116.0,3.0,8.0,365.0,0.0,0.0,3.75
447.0,3.0,16.0,219.0,0.0,0.0,5.0
299.0,5.0,5.0,593.0,0.0,0.0,3.75
59.0,1.0,3.0,26.0,0.0,0.0,4.375
77.0,2.0,7.0,70.0,0.0,0.0,3.75
376.0,3.0,30.0,179.0,0.0,0.0,4.375
362.0,51.0,9.0,2191.0,0.0,0.0,4.375
1115.0,70.0,57.0,1009.0,0.0,0.0,4.375
179.0,12.0,8.0,106.0,0.0,0.0,0.0
22.0,2.0,1.0,75.0,0.0,0.0,5.0
277.0,4.0,14.0,204.0,0.0,0.0,2.5
500.0,31.0,36.0,912.0,0.0,0.0,4.375
137.0,0.0,0.0,1.0,0.0,0.0,0.0
414.0,8.0,1.0,6.0,0.0,0.0,5.0
351.0,6.0,1.0,1.0,0.0,0.0,3.75
296.0,39.0,12.0,861.0,0.0,0.0,0.0
417.0,14.0,34.0,449.0,0.0,0.0,4.375
359.0,7.0,1.0,7.0,0.0,0.0,4.375
234.0,1.0,6.0,11.0,0.0,0.0,3.75
1270.0,78.0,67.0,547.0,0.0,0.0,4.375
599.0,15.0,33.0,69.0,0.0,0.0,4.375
207.0,2.0,18.0,241.0,0.0,0.0,5.0
259.0,12.0,10.0,451.0,0.0,0.0,3.75
233.0,5.0,12.0,200.0,0.0,0.0,4.375
369.0,9.0,13.0,953.0,0.0,0.0,4.375
329.0,2.0,27.0,237.0,0.0,0.0,4.375
283.0,6.0,11.0,446.0,0.0,0.0,3.125
41.0,4.0,2.0,63.0,0.0,0.0,4.375
256.0,6.0,3.0,100.0,0.0,0.0,3.75
159.0,2.0,7.0,101.0,0.0,0.0,3.75
194.0,3.0,1.0,39.0,0.0,0.0,0.0
1608.0,57.0,109.0,1074.0,0.0,0.0,5.0
823.0,41.0,63.0,740.0,0.0,0.0,2.5
2056.0,166.0,136.0,827.0,0.0,0.0,4.375
282.0,19.0,9.0,1235.0,0.0,0.0,4.375
141.0,1.0,0.0,4.0,0.0,0.0,4.375
617.0,43.0,26.0,685.0,0.0,0.0,3.75
88.0,2.0,5.0,27.0,0.0,0.0,5.0
322.0,14.0,27.0,275.0,0.0,0.0,5.0
261.0,16.0,10.0,490.0,0.0,0.0,3.75
213.0,1.0,0.0,1438.0,0.0,0.0,4.375
318.0,42.0,13.0,151.0,0.0,0.0,4.375
1341.0,66.0,42.0,2100.0,0.0,0.0,4.375
1007.0,29.0,59.0,390.0,0.0,0.0,3.125
568.0,58.0,33.0,779.0,0.0,0.0,4.375
385.0,11.0,28.0,310.0,0.0,0.0,3.125
610.0,11.0,37.0,196.0,0.0,0.0,4.375
326.0,4.0,13.0,41.0,0.0,0.0,3.75
1200.0,90.0,79.0,1147.0,0.0,0.0,0.0
118.0,3.0,1.0,53.0,0.0,0.0,0.0
17.0,0.0,1.0,24.0,0.0,0.0,4.375
167.0,4.0,12.0,377.0,0.0,0.0,4.375
235.0,11.0,10.0,432.0,0.0,0.0,4.375
842.0,25.0,66.0,1453.0,0.0,0.0,4.375
150.0,0.0,0.0,3.0,0.0,0.0,3.125
211.0,0.0,0.0,5.0,0.0,0.0,0.0
411.0,0.0,46.0,1.0,0.0,0.0,0.0
482.0,9.0,27.0,321.0,0.0,0.0,4.375
910.0,42.0,73.0,1318.0,0.0,0.0,3.75
430.0,48.0,24.0,450.0,0.0,0.0,4.375
221.0,5.0,5.0,14.0,0.0,0.0,2.5
108.0,5.0,9.0,5.0,0.0,0.0,0.0
505.0,50.0,24.0,675.0,0.0,0.0,4.375
510.0,9.0,26.0,404.0,0.0,0.0,4.375
900.0,33.0,83.0,129.0,0.0,0.0,4.375
200.0,6.0,12.0,908.0,0.0,0.0,0.0
298.0,2.0,15.0,1029.0,0.0,0.0,3.75
179.0,0.0,0.0,9.0,0.0,0.0,0.0
409.0,29.0,29.0,155.0,0.0,0.0,3.75
324.0,9.0,15.0,891.0,0.0,0.0,3.75
273.0,0.0,0.0,10.0,0.0,0.0,0.0
611.0,7.0,35.0,411.0,0.0,0.0,4.375
465.0,21.0,39.0,1291.0,0.0,0.0,0.0
923.0,34.0,58.0,1258.0,0.0,0.0,4.375
283.0,24.0,15.0,1845.0,0.0,0.0,3.75
166.0,8.0,13.0,187.0,0.0,0.0,4.375
192.0,1.0,0.0,3.0,0.0,0.0,5.0
515.0,45.0,24.0,394.0,0.0,0.0,4.375
2054.0,222.0,90.0,19986.0,0.0,0.0,3.75
238.0,4.0,19.0,146.0,0.0,0.0,3.75
598.0,18.0,48.0,1059.0,0.0,0.0,3.75
811.0,32.0,29.0,1173.0,0.0,0.0,4.375
1044.0,9.0,66.0,237.0,0.0,0.0,4.375
1968.0,171.0,123.0,1826.0,0.0,0.0,3.75
261.0,7.0,18.0,175.0,0.0,0.0,3.75
182.0,2.0,9.0,14.0,0.0,0.0,4.375
495.0,15.0,18.0,351.0,0.0,0.0,3.125
310.0,8.0,12.0,229.0,0.0,0.0,4.375
476.0,0.0,0.0,20.0,0.0,0.0,0.0
317.0,14.0,24.0,338.0,0.0,0.0,3.125
480.0,8.0,32.0,306.0,0.0,0.0,4.375
245.0,4.0,13.0,426.0,0.0,0.0,4.375
1014.0,60.0,53.0,2126.0,0.0,0.0,4.375
422.0,4.0,15.0,6.0,0.0,0.0,4.375
253.0,1.0,0.0,12.0,0.0,0.0,5.0
114.0,2.0,8.0,17.0,0.0,0.0,3.125
73.0,1.0,5.0,361.0,0.0,0.0,5.0
247.0,3.0,17.0,116.0,0.0,0.0,0.0
1114.0,1.0,111.0,5.0,0.0,0.0,5.0
687.0,7.0,65.0,386.0,0.0,0.0,4.375
201.0,3.0,16.0,147.0,0.0,0.0,4.375
299.0,2.0,15.0,22.0,0.0,0.0,3.75
202.0,13.0,6.0,1043.0,0.0,0.0,4.375
281.0,11.0,4.0,565.0,0.0,0.0,3.75
886.0,35.0,47.0,974.0,0.0,0.0,3.75
176.0,5.0,7.0,41.0,0.0,0.0,2.5
407.0,10.0,11.0,23.0,0.0,0.0,2.5
280.0,4.0,19.0,339.0,0.0,0.0,5.0
325.0,8.0,15.0,194.0,0.0,0.0,4.375
720.0,28.0,21.0,872.0,0.0,0.0,3.75
482.0,20.0,22.0,34.0,0.0,0.0,2.5
288.0,6.0,19.0,64.0,0.0,0.0,4.375
531.0,9.0,41.0,150.0,0.0,0.0,3.75
188.0,2.0,1.0,10.0,0.0,0.0,4.375
875.0,10.0,58.0,96.0,0.0,0.0,4.375
266.0,0.0,22.0,182.0,0.0,0.0,5.0
108.0,3.0,2.0,623.0,0.0,0.0,4.375
843.0,83.0,47.0,624.0,0.0,0.0,4.375
7.0,1.0,0.0,65.0,0.0,0.0,0.0
148.0,2.0,7.0,25.0,0.0,0.0,5.0
77.0,1.0,2.0,7.0,0.0,0.0,4.375
759.0,7.0,17.0,324.0,0.0,0.0,2.5
731.0,23.0,32.0,1049.0,0.0,0.0,4.375
127.0,3.0,2.0,34.0,0.0,0.0,4.375
224.0,8.0,3.0,377.0,0.0,0.0,4.375
1037.0,15.0,86.0,88.0,0.0,0.0,3.125
365.0,1.0,16.0,26.0,0.0,0.0,0.0
517.0,20.0,11.0,230.0,0.0,0.0,3.125
591.0,32.0,19.0,675.0,0.0,0.0,3.125
406.0,6.0,29.0,150.0,0.0,0.0,4.375
622.0,1.0,61.0,16.0,0.0,0.0,4.375
329.0,11.0,23.0,253.0,0.0,0.0,4.375
274.0,6.0,10.0,387.0,0.0,0.0,3.75
300.0,15.0,25.0,251.0,0.0,0.0,3.125
120.0,1.0,12.0,259.0,0.0,0.0,3.75
50.0,7.0,2.0,66.0,0.0,0.0,0.0
5545.0,153.0,513.0,974.0,0.0,0.0,5.0
171.0,5.0,5.0,189.0,0.0,0.0,0.0
400.0,10.0,20.0,406.0,0.0,0.0,3.75
207.0,7.0,6.0,89.0,0.0,0.0,3.75
2484.0,384.0,76.0,1791.0,0.0,0.0,0.0
168.0,1.0,0.0,23.0,0.0,0.0,3.75
613.0,11.0,17.0,662.0,0.0,0.0,4.375
156.0,3.0,7.0,191.0,0.0,0.0,4.375
151.0,0.0,0.0,1.0,0.0,0.0,0.0
2942.0,338.0,163.0,1734.0,0.0,0.0,3.75
707.0,8.0,39.0,381.0,0.0,0.0,3.75
237.0,20.0,13.0,270.0,0.0,0.0,4.375
255.0,4.0,16.0,456.0,0.0,0.0,3.75
275.0,4.0,9.0,285.0,0.0,0.0,5.0
274.0,33.0,11.0,1295.0,0.0,0.0,3.75
219.0,1.0,17.0,7.0,0.0,0.0,4.375
635.0,19.0,19.0,24.0,0.0,0.0,4.375
173.0,1.0,7.0,20.0,0.0,0.0,2.5
1179.0,111.0,57.0,7666.0,0.0,0.0,4.375
345.0,5.0,16.0,323.0,0.0,0.0,4.375
215.0,8.0,15.0,461.0,0.0,0.0,3.75
20.0,1.0,1.0,37.0,0.0,0.0,3.75
704.0,44.0,42.0,1094.0,0.0,0.0,3.125
525.0,33.0,37.0,363.0,0.0,0.0,4.375
605.0,12.0,61.0,239.0,0.0,0.0,4.375
718.0,8.0,60.0,179.0,0.0,0.0,4.375
130.0,0.0,0.0,2.0,0.0,0.0,3.75
709.0,30.0,62.0,1534.0,0.0,0.0,5.0
1304.0,71.0,76.0,1391.0,0.0,0.0,4.375
460.0,34.0,31.0,132.0,0.0,0.0,4.375
610.0,3.0,35.0,88.0,0.0,0.0,2.5
193.0,10.0,7.0,145.0,0.0,0.0,3.75
1313.0,91.0,70.0,3192.0,0.0,0.0,4.375
301.0,20.0,21.0,430.0,0.0,0.0,2.5
265.0,5.0,11.0,140.0,0.0,0.0,4.375
674.0,42.0,53.0,660.0,0.0,0.0,3.75
114.0,3.0,6.0,14.0,0.0,0.0,3.75
422.0,15.0,19.0,589.0,0.0,0.0,4.375
119.0,7.0,5.0,29.0,0.0,0.0,5.0
282.0,4.0,12.0,53.0,0.0,0.0,3.125
423.0,12.0,16.0,42.0,0.0,0.0,4.375
209.0,4.0,15.0,745.0,0.0,0.0,4.375
646.0,58.0,43.0,1130.0,0.0,0.0,4.375
599.0,29.0,24.0,201.0,0.0,0.0,3.75
472.0,32.0,30.0,1285.0,0.0,0.0,3.75
935.0,18.0,65.0,1061.0,0.0,0.0,5.0
226.0,2.0,6.0,232.0,0.0,0.0,4.375
216.0,2.0,17.0,423.0,0.0,0.0,4.375
140.0,4.0,5.0,1282.0,0.0,0.0,5.0
343.0,14.0,16.0,422.0,0.0,0.0,4.375
204.0,6.0,13.0,213.0,0.0,0.0,4.375
136.0,0.0,15.0,170.0,0.0,0.0,4.375
378.0,6.0,28.0,208.0,0.0,0.0,4.375
2005.0,109.0,130.0,8470.0,0.0,0.0,0.0
250.0,6.0,15.0,347.0,0.0,0.0,4.375
275.0,4.0,24.0,107.0,0.0,0.0,4.375
454.0,39.0,23.0,895.0,0.0,0.0,4.375
116.0,3.0,0.0,2798.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0
276.0,3.0,11.0,181.0,0.0,0.0,3.125
400.0,26.0,13.0,139.0,0.0,0.0,4.375
153.0,2.0,6.0,50.0,0.0,0.0,4.375
627.0,17.0,45.0,909.0,0.0,0.0,4.375
80.0,7.0,4.0,544.0,0.0,0.0,4.375
101.0,1.0,7.0,57.0,0.0,0.0,0.0
213.0,28.0,8.0,83.0,0.0,0.0,5.0
65.0,1.0,4.0,32.0,0.0,0.0,3.75
2240.0,28.0,153.0,1944.0,0.0,0.0,5.0
1276.0,43.0,88.0,689.0,0.0,0.0,4.375
137.0,1.0,1.0,35.0,0.0,0.0,0.0
1750.0,1.0,1.0,39.0,0.0,0.0,3.75
1151.0,27.0,93.0,1425.0,0.0,0.0,3.75
28.0,1.0,1.0,61.0,0.0,0.0,3.75
630.0,43.0,26.0,827.0,0.0,0.0,4.375
527.0,21.0,20.0,333.0,0.0,0.0,3.75
682.0,47.0,50.0,150.0,0.0,0.0,4.375
132.0,0.0,0.0,3.0,0.0,0.0,0.0
171.0,0.0,13.0,2.0,0.0,0.0,0.0
61.0,2.0,3.0,7.0,0.0,0.0,4.375
2727.0,211.0,198.0,881.0,0.0,0.0,3.125
135.0,2.0,5.0,71.0,0.0,0.0,3.75
231.0,9.0,10.0,252.0,0.0,0.0,5.0
111.0,18.0,4.0,100.0,0.0,0.0,4.375
719.0,52.0,44.0,7707.0,0.0,0.0,3.75
191.0,3.0,15.0,10.0,0.0,0.0,4.375
678.0,60.0,39.0,936.0,0.0,0.0,2.5
734.0,31.0,23.0,786.0,0.0,0.0,3.75
332.0,6.0,30.0,383.0,0.0,0.0,3.75
235.0,10.0,9.0,194.0,0.0,0.0,3.75
585.0,49.0,22.0,160.0,0.0,0.0,4.375
299.0,2.0,8.0,16.0,0.0,0.0,3.75
349.0,3.0,28.0,366.0,0.0,0.0,4.375
168.0,6.0,16.0,26.0,0.0,0.0,4.375
851.0,46.0,66.0,681.0,0.0,0.0,3.75
946.0,18.0,12.0,302.0,0.0,0.0,4.375
208.0,0.0,23.0,242.0,0.0,0.0,0.0
395.0,22.0,19.0,498.0,0.0,0.0,4.375
307.0,1.0,1.0,4.0,0.0,0.0,4.375
449.0,5.0,29.0,48.0,0.0,0.0,4.375
223.0,8.0,12.0,605.0,0.0,0.0,3.75
311.0,6.0,4.0,7.0,0.0,0.0,3.75
793.0,31.0,64.0,939.0,0.0,0.0,5.0
229.0,5.0,4.0,58.0,0.0,0.0,3.75
23.0,1.0,2.0,61.0,0.0,0.0,3.75
569.0,19.0,18.0,1021.0,0.0,0.0,3.75
957.0,14.0,45.0,595.0,0.0,0.0,3.75
690.0,25.0,19.0,625.0,0.0,0.0,4.375
579.0,4.0,35.0,37.0,0.0,0.0,0.0
228.0,12.0,17.0,347.0,0.0,0.0,4.375
651.0,5.0,24.0,249.0,0.0,0.0,3.75
164.0,2.0,0.0,2842.0,0.0,0.0,0.0
707.0,22.0,20.0,49.0,0.0,0.0,3.125
151.0,8.0,6.0,305.0,0.0,0.0,3.75
310.0,14.0,7.0,1061.0,0.0,0.0,3.125
772.0,7.0,38.0,300.0,0.0,0.0,5.0
306.0,1.0,33.0,195.0,0.0,0.0,0.0
431.0,14.0,10.0,232.0,0.0,0.0,3.125
1116.0,46.0,74.0,1110.0,0.0,0.0,3.75
129.0,1.0,11.0,40.0,0.0,0.0,5.0
397.0,35.0,18.0,953.0,0.0,0.0,4.375
135.0,0.0,0.0,1.0,0.0,0.0,0.0
352.0,23.0,24.0,1196.0,0.0,0.0,4.375
200.0,10.0,11.0,528.0,0.0,0.0,4.375
265.0,4.0,10.0,1768.0,0.0,0.0,3.75
419.0,23.0,33.0,934.0,0.0,0.0,4.375
165.0,7.0,11.0,168.0,0.0,0.0,5.0
303.0,5.0,2.0,1532.0,0.0,0.0,3.75
20.0,1.0,1.0,35.0,0.0,0.0,4.375
12.0,0.0,1.0,2419.0,0.0,0.0,5.0
274.0,9.0,22.0,432.0,0.0,0.0,3.125
518.0,38.0,22.0,576.0,0.0,0.0,4.375
212.0,2.0,0.0,8.0,0.0,0.0,4.375
586.0,11.0,45.0,316.0,0.0,0.0,4.375
166.0,2.0,9.0,138.0,0.0,0.0,4.375
465.0,19.0,18.0,23.0,0.0,0.0,4.375
121.0,2.0,7.0,37.0,0.0,0.0,4.375
460.0,14.0,43.0,290.0,0.0,0.0,3.75
613.0,7.0,48.0,180.0,0.0,0.0,4.375
173.0,2.0,12.0,91.0,0.0,0.0,3.75
157.0,7.0,9.0,436.0,0.0,0.0,3.75
94.0,1.0,6.0,165.0,0.0,0.0,0.0
210.0,3.0,15.0,21.0,0.0,0.0,4.375
147.0,2.0,13.0,19.0,0.0,0.0,4.375
550.0,2.0,55.0,890.0,0.0,0.0,0.0
899.0,10.0,65.0,291.0,0.0,0.0,4.375
38.0,2.0,1.0,99.0,0.0,0.0,4.375
176.0,7.0,3.0,30.0,0.0,0.0,3.125
123.0,1.0,0.0,14.0,0.0,0.0,3.125
74.0,2.0,4.0,67.0,0.0,0.0,3.125
90.0,4.0,3.0,48.0,0.0,0.0,3.125
415.0,13.0,26.0,983.0,0.0,0.0,4.375
304.0,5.0,14.0,101.0,0.0,0.0,4.375
324.0,13.0,10.0,577.0,0.0,0.0,4.375
895.0,48.0,30.0,464.0,0.0,0.0,4.375
361.0,16.0,15.0,1222.0,0.0,0.0,4.375
89.0,1.0,1.0,198.0,0.0,0.0,5.0
392.0,20.0,34.0,542.0,0.0,0.0,4.375
